"[run number]","mr_marker","random-pairing","game","initial_proportion_ethnic_learning","mr_learning_style","ethnic_bias?","mr_strategy","[step]","success?","collapse?"
"1938","0","0.4","1","0.5","0","true","0","25","false","true"
"1939","0","0.4","1","0.5","0","true","0","29","false","true"
"1940","0","0.4","1","0.5","0","true","0","27","false","true"
"1942","0","0.4","1","0.5","0","true","0","26","false","true"
"1943","0","0.4","1","0.5","0","true","0","33","false","true"
"1932","0","0.4","1","0.5","0","true","0","255","true","false"
"1935","0","0.4","1","0.5","0","true","0","237","true","false"
"1945","0","0.4","1","0.5","0","true","0","16","false","true"
"1947","0","0.4","1","0.5","0","true","0","24","false","true"
"1946","0","0.4","1","0.5","0","true","0","104","true","false"
"1941","0","0.4","1","0.5","0","true","0","250","true","false"
"1950","0","0.4","1","0.5","0","true","0","19","false","true"
"1951","0","0.4","1","0.5","0","true","0","19","false","true"
"1948","0","0.4","1","0.5","0","true","0","118","true","false"
"1953","0","0.4","1","0.5","0","true","0","18","false","true"
"1954","0","0.4","1","0.5","0","true","0","30","false","true"
"1955","0","0.4","1","0.5","0","true","0","40","false","true"
"1956","0","0.4","1","0.5","0","true","0","23","false","true"
"1957","0","0.4","1","0.5","0","true","0","24","false","true"
"1958","0","0.4","1","0.5","0","true","0","17","false","true"
"1944","0","0.4","1","0.5","0","true","0","280","true","false"
"1952","0","0.4","1","0.5","0","true","0","186","true","false"
"1949","0","0.4","1","0.5","0","true","0","247","true","false"
"1959","0","0.4","1","0.5","0","true","0","38","false","true"
"1961","0","0.4","1","0.5","0","true","0","155","true","false"
"1960","0","0.4","1","0.5","0","true","0","186","true","false"
"1965","0","0.4","1","0.5","0","true","0","20","false","true"
"1962","0","0.4","1","0.5","0","true","0","248","true","false"
"1967","0","0.4","1","0.5","0","true","0","20","false","true"
"1968","0","0.4","1","0.5","0","true","0","14","false","true"
"1964","0","0.4","1","0.5","0","true","0","147","true","false"
"1963","0","0.4","1","0.5","0","true","0","353","true","false"
"1971","0","0.4","1","0.5","0","true","0","21","false","true"
"1966","0","0.4","1","0.5","0","true","0","232","true","false"
"1973","0","0.4","1","0.5","0","true","0","23","false","true"
"1972","0","0.4","1","0.5","0","true","0","180","true","false"
"1969","0","0.4","1","0.5","0","true","0","282","true","false"
"1974","0","0.4","1","0.5","0","true","0","21","false","true"
"1976","0","0.4","1","0.5","0","true","0","37","false","true"
"1977","0","0.4","1","0.5","0","true","0","43","false","true"
"1978","0","0.4","1","0.5","0","true","0","30","false","true"
"1980","0","0.4","1","0.5","0","true","0","19","false","true"
"1981","0","0.4","1","0.5","0","true","0","18","false","true"
"1975","0","0.4","1","0.5","0","true","0","130","true","false"
"1979","0","0.4","1","0.5","0","true","0","55","false","true"
"1984","0","0.4","1","0.5","0","true","0","19","false","true"
"1985","0","0.4","1","0.5","0","true","0","25","false","true"
"1986","0","0.4","1","0.5","0","true","0","27","false","true"
"1982","0","0.4","1","0.5","0","true","0","165","true","false"
"1988","0","0.4","1","0.5","0","true","0","31","false","true"
"1970","0","0.4","1","0.5","0","true","0","618","true","false"
"1990","0","0.4","1","0.5","0","true","0","25","false","true"
"1989","0","0.4","1","0.5","0","true","0","42","false","true"
"1992","0","0.4","1","0.5","0","true","0","34","false","true"
"1987","0","0.4","1","0.5","0","true","0","212","true","false"
"1994","0","0.4","1","0.5","0","true","0","27","false","true"
"1995","0","0.4","1","0.5","0","true","0","25","false","true"
"1993","0","0.4","1","0.5","0","true","0","162","true","false"
"1983","0","0.4","1","0.5","0","true","0","429","true","false"
"1996","0","0.4","1","0.5","0","true","0","22","false","true"
"1999","0","0.4","1","0.5","0","true","0","33","false","true"
"1991","0","0.4","1","0.5","0","true","0","299","true","false"
"2001","0","0.5","1","0.1","0","true","0","15","false","true"
"2002","0","0.5","1","0.1","0","true","0","12","false","true"
"2003","0","0.5","1","0.1","0","true","0","13","false","true"
"2004","0","0.5","1","0.1","0","true","0","10","false","true"
"1998","0","0.4","1","0.5","0","true","0","152","true","false"
"2005","0","0.5","1","0.1","0","true","0","12","false","true"
"2006","0","0.5","1","0.1","0","true","0","15","false","true"
"2007","0","0.5","1","0.1","0","true","0","14","false","true"
"2008","0","0.5","1","0.1","0","true","0","12","false","true"
"2009","0","0.5","1","0.1","0","true","0","14","false","true"
"2010","0","0.5","1","0.1","0","true","0","13","false","true"
"2011","0","0.5","1","0.1","0","true","0","10","false","true"
"2012","0","0.5","1","0.1","0","true","0","14","false","true"
"2013","0","0.5","1","0.1","0","true","0","10","false","true"
"1997","0","0.4","1","0.5","0","true","0","236","true","false"
"2014","0","0.5","1","0.1","0","true","0","13","false","true"
"2015","0","0.5","1","0.1","0","true","0","13","false","true"
"2016","0","0.5","1","0.1","0","true","0","14","false","true"
"2017","0","0.5","1","0.1","0","true","0","12","false","true"
"2018","0","0.5","1","0.1","0","true","0","10","false","true"
"2020","0","0.5","1","0.1","0","true","0","12","false","true"
"2019","0","0.5","1","0.1","0","true","0","15","false","true"
"2021","0","0.5","1","0.1","0","true","0","13","false","true"
"2022","0","0.5","1","0.1","0","true","0","10","false","true"
"2023","0","0.5","1","0.1","0","true","0","11","false","true"
"2024","0","0.5","1","0.1","0","true","0","12","false","true"
"2025","0","0.5","1","0.1","0","true","0","12","false","true"
"2027","0","0.5","1","0.1","0","true","0","11","false","true"
"2026","0","0.5","1","0.1","0","true","0","15","false","true"
"2028","0","0.5","1","0.1","0","true","0","17","false","true"
"2030","0","0.5","1","0.1","0","true","0","17","false","true"
"2029","0","0.5","1","0.1","0","true","0","20","false","true"
"2031","0","0.5","1","0.1","0","true","0","12","false","true"
"2032","0","0.5","1","0.1","0","true","0","14","false","true"
"2033","0","0.5","1","0.1","0","true","0","14","false","true"
"2034","0","0.5","1","0.1","0","true","0","11","false","true"
"2035","0","0.5","1","0.1","0","true","0","11","false","true"
"2036","0","0.5","1","0.1","0","true","0","13","false","true"
"2037","0","0.5","1","0.1","0","true","0","13","false","true"
"2038","0","0.5","1","0.1","0","true","0","11","false","true"
"2039","0","0.5","1","0.1","0","true","0","12","false","true"
"2040","0","0.5","1","0.1","0","true","0","11","false","true"
"2041","0","0.5","1","0.1","0","true","0","11","false","true"
"2042","0","0.5","1","0.1","0","true","0","9","false","true"
"2043","0","0.5","1","0.1","0","true","0","11","false","true"
"2044","0","0.5","1","0.1","0","true","0","13","false","true"
"2045","0","0.5","1","0.1","0","true","0","14","false","true"
"2046","0","0.5","1","0.1","0","true","0","13","false","true"
"2048","0","0.5","1","0.1","0","true","0","14","false","true"
"2047","0","0.5","1","0.1","0","true","0","18","false","true"
"2049","0","0.5","1","0.1","0","true","0","13","false","true"
"2051","0","0.5","1","0.1","0","true","0","12","false","true"
"2050","0","0.5","1","0.1","0","true","0","14","false","true"
"2052","0","0.5","1","0.1","0","true","0","14","false","true"
"2054","0","0.5","1","0.1","0","true","0","12","false","true"
"2055","0","0.5","1","0.1","0","true","0","10","false","true"
"2053","0","0.5","1","0.1","0","true","0","16","false","true"
"2056","0","0.5","1","0.1","0","true","0","13","false","true"
"2057","0","0.5","1","0.1","0","true","0","12","false","true"
"2058","0","0.5","1","0.1","0","true","0","15","false","true"
"2059","0","0.5","1","0.1","0","true","0","12","false","true"
"2060","0","0.5","1","0.1","0","true","0","14","false","true"
"2061","0","0.5","1","0.1","0","true","0","11","false","true"
"2062","0","0.5","1","0.1","0","true","0","13","false","true"
"2063","0","0.5","1","0.1","0","true","0","15","false","true"
"2064","0","0.5","1","0.1","0","true","0","15","false","true"
"2065","0","0.5","1","0.1","0","true","0","13","false","true"
"2066","0","0.5","1","0.1","0","true","0","9","false","true"
"2000","0","0.4","1","0.5","0","true","0","386","true","false"
"2067","0","0.5","1","0.1","0","true","0","18","false","true"
"2068","0","0.5","1","0.1","0","true","0","13","false","true"
"2069","0","0.5","1","0.1","0","true","0","12","false","true"
"2072","0","0.5","1","0.1","0","true","0","9","false","true"
"2070","0","0.5","1","0.1","0","true","0","11","false","true"
"2071","0","0.5","1","0.1","0","true","0","12","false","true"
"2073","0","0.5","1","0.1","0","true","0","13","false","true"
"2075","0","0.5","1","0.1","0","true","0","10","false","true"
"2076","0","0.5","1","0.1","0","true","0","11","false","true"
"2077","0","0.5","1","0.1","0","true","0","11","false","true"
"2074","0","0.5","1","0.1","0","true","0","17","false","true"
"2078","0","0.5","1","0.1","0","true","0","11","false","true"
"2079","0","0.5","1","0.1","0","true","0","13","false","true"
"2080","0","0.5","1","0.1","0","true","0","13","false","true"
"2081","0","0.5","1","0.1","0","true","0","15","false","true"
"2083","0","0.5","1","0.1","0","true","0","12","false","true"
"2084","0","0.5","1","0.1","0","true","0","11","false","true"
"2085","0","0.5","1","0.1","0","true","0","12","false","true"
"2082","0","0.5","1","0.1","0","true","0","18","false","true"
"2086","0","0.5","1","0.1","0","true","0","12","false","true"
"2087","0","0.5","1","0.1","0","true","0","13","false","true"
"2088","0","0.5","1","0.1","0","true","0","15","false","true"
"2091","0","0.5","1","0.1","0","true","0","10","false","true"
"2092","0","0.5","1","0.1","0","true","0","16","false","true"
"2093","0","0.5","1","0.1","0","true","0","12","false","true"
"2089","0","0.5","1","0.1","0","true","0","23","false","true"
"2090","0","0.5","1","0.1","0","true","0","26","false","true"
"2095","0","0.5","1","0.1","0","true","0","12","false","true"
"2096","0","0.5","1","0.1","0","true","0","10","false","true"
"2094","0","0.5","1","0.1","0","true","0","18","false","true"
"2097","0","0.5","1","0.1","0","true","0","17","false","true"
"2098","0","0.5","1","0.1","0","true","0","12","false","true"
"2099","0","0.5","1","0.1","0","true","0","14","false","true"
"2100","0","0.5","1","0.1","0","true","0","17","false","true"
"2102","0","0.5","1","0.2","0","true","0","14","false","true"
"2101","0","0.5","1","0.2","0","true","0","22","false","true"
"2103","0","0.5","1","0.2","0","true","0","12","false","true"
"2104","0","0.5","1","0.2","0","true","0","14","false","true"
"2106","0","0.5","1","0.2","0","true","0","11","false","true"
"2105","0","0.5","1","0.2","0","true","0","13","false","true"
"2110","0","0.5","1","0.2","0","true","0","10","false","true"
"2107","0","0.5","1","0.2","0","true","0","13","false","true"
"2108","0","0.5","1","0.2","0","true","0","13","false","true"
"2109","0","0.5","1","0.2","0","true","0","15","false","true"
"2111","0","0.5","1","0.2","0","true","0","11","false","true"
"2112","0","0.5","1","0.2","0","true","0","12","false","true"
"2114","0","0.5","1","0.2","0","true","0","11","false","true"
"2113","0","0.5","1","0.2","0","true","0","20","false","true"
"2117","0","0.5","1","0.2","0","true","0","10","false","true"
"2115","0","0.5","1","0.2","0","true","0","18","false","true"
"2116","0","0.5","1","0.2","0","true","0","13","false","true"
"2119","0","0.5","1","0.2","0","true","0","12","false","true"
"2120","0","0.5","1","0.2","0","true","0","16","false","true"
"2118","0","0.5","1","0.2","0","true","0","26","false","true"
"2121","0","0.5","1","0.2","0","true","0","13","false","true"
"2122","0","0.5","1","0.2","0","true","0","10","false","true"
"2125","0","0.5","1","0.2","0","true","0","11","false","true"
"2123","0","0.5","1","0.2","0","true","0","15","false","true"
"2126","0","0.5","1","0.2","0","true","0","15","false","true"
"2124","0","0.5","1","0.2","0","true","0","17","false","true"
"2128","0","0.5","1","0.2","0","true","0","13","false","true"
"2127","0","0.5","1","0.2","0","true","0","11","false","true"
"2129","0","0.5","1","0.2","0","true","0","13","false","true"
"2130","0","0.5","1","0.2","0","true","0","14","false","true"
"2131","0","0.5","1","0.2","0","true","0","12","false","true"
"2134","0","0.5","1","0.2","0","true","0","11","false","true"
"2133","0","0.5","1","0.2","0","true","0","19","false","true"
"2132","0","0.5","1","0.2","0","true","0","18","false","true"
"2135","0","0.5","1","0.2","0","true","0","14","false","true"
"2136","0","0.5","1","0.2","0","true","0","14","false","true"
"2137","0","0.5","1","0.2","0","true","0","12","false","true"
"2140","0","0.5","1","0.2","0","true","0","11","false","true"
"2138","0","0.5","1","0.2","0","true","0","18","false","true"
"2141","0","0.5","1","0.2","0","true","0","13","false","true"
"2139","0","0.5","1","0.2","0","true","0","24","false","true"
"2142","0","0.5","1","0.2","0","true","0","19","false","true"
"2144","0","0.5","1","0.2","0","true","0","11","false","true"
"2143","0","0.5","1","0.2","0","true","0","12","false","true"
"2145","0","0.5","1","0.2","0","true","0","21","false","true"
"2146","0","0.5","1","0.2","0","true","0","12","false","true"
"2148","0","0.5","1","0.2","0","true","0","16","false","true"
"2149","0","0.5","1","0.2","0","true","0","16","false","true"
"2150","0","0.5","1","0.2","0","true","0","16","false","true"
"2147","0","0.5","1","0.2","0","true","0","29","false","true"
"2151","0","0.5","1","0.2","0","true","0","13","false","true"
"2152","0","0.5","1","0.2","0","true","0","14","false","true"
"2153","0","0.5","1","0.2","0","true","0","15","false","true"
"2155","0","0.5","1","0.2","0","true","0","10","false","true"
"2154","0","0.5","1","0.2","0","true","0","19","false","true"
"2157","0","0.5","1","0.2","0","true","0","12","false","true"
"2156","0","0.5","1","0.2","0","true","0","16","false","true"
"2159","0","0.5","1","0.2","0","true","0","14","false","true"
"2158","0","0.5","1","0.2","0","true","0","12","false","true"
"2160","0","0.5","1","0.2","0","true","0","11","false","true"
"2161","0","0.5","1","0.2","0","true","0","12","false","true"
"2162","0","0.5","1","0.2","0","true","0","14","false","true"
"2164","0","0.5","1","0.2","0","true","0","13","false","true"
"2165","0","0.5","1","0.2","0","true","0","11","false","true"
"2163","0","0.5","1","0.2","0","true","0","23","false","true"
"2167","0","0.5","1","0.2","0","true","0","13","false","true"
"2166","0","0.5","1","0.2","0","true","0","14","false","true"
"2168","0","0.5","1","0.2","0","true","0","15","false","true"
"2169","0","0.5","1","0.2","0","true","0","13","false","true"
"2171","0","0.5","1","0.2","0","true","0","15","false","true"
"2170","0","0.5","1","0.2","0","true","0","17","false","true"
"2172","0","0.5","1","0.2","0","true","0","18","false","true"
"2175","0","0.5","1","0.2","0","true","0","12","false","true"
"2174","0","0.5","1","0.2","0","true","0","17","false","true"
"2173","0","0.5","1","0.2","0","true","0","15","false","true"
"2176","0","0.5","1","0.2","0","true","0","15","false","true"
"2177","0","0.5","1","0.2","0","true","0","11","false","true"
"2178","0","0.5","1","0.2","0","true","0","12","false","true"
"2179","0","0.5","1","0.2","0","true","0","12","false","true"
"2180","0","0.5","1","0.2","0","true","0","14","false","true"
"2181","0","0.5","1","0.2","0","true","0","12","false","true"
"2182","0","0.5","1","0.2","0","true","0","12","false","true"
"2183","0","0.5","1","0.2","0","true","0","11","false","true"
"2185","0","0.5","1","0.2","0","true","0","13","false","true"
"2184","0","0.5","1","0.2","0","true","0","14","false","true"
"2186","0","0.5","1","0.2","0","true","0","16","false","true"
"2189","0","0.5","1","0.2","0","true","0","12","false","true"
"2188","0","0.5","1","0.2","0","true","0","16","false","true"
"2187","0","0.5","1","0.2","0","true","0","17","false","true"
"2190","0","0.5","1","0.2","0","true","0","16","false","true"
"2191","0","0.5","1","0.2","0","true","0","13","false","true"
"2192","0","0.5","1","0.2","0","true","0","15","false","true"
"2193","0","0.5","1","0.2","0","true","0","14","false","true"
"2194","0","0.5","1","0.2","0","true","0","16","false","true"
"2195","0","0.5","1","0.2","0","true","0","17","false","true"
"2196","0","0.5","1","0.2","0","true","0","16","false","true"
"2197","0","0.5","1","0.2","0","true","0","12","false","true"
"2198","0","0.5","1","0.2","0","true","0","14","false","true"
"2199","0","0.5","1","0.2","0","true","0","14","false","true"
"2200","0","0.5","1","0.2","0","true","0","14","false","true"
"2202","0","0.5","1","0.3","0","true","0","12","false","true"
"2203","0","0.5","1","0.3","0","true","0","13","false","true"
"2201","0","0.5","1","0.3","0","true","0","18","false","true"
"2205","0","0.5","1","0.3","0","true","0","13","false","true"
"2204","0","0.5","1","0.3","0","true","0","17","false","true"
"2206","0","0.5","1","0.3","0","true","0","13","false","true"
"2209","0","0.5","1","0.3","0","true","0","12","false","true"
"2207","0","0.5","1","0.3","0","true","0","18","false","true"
"2210","0","0.5","1","0.3","0","true","0","12","false","true"
"2208","0","0.5","1","0.3","0","true","0","17","false","true"
"2211","0","0.5","1","0.3","0","true","0","13","false","true"
"2214","0","0.5","1","0.3","0","true","0","12","false","true"
"2213","0","0.5","1","0.3","0","true","0","20","false","true"
"2212","0","0.5","1","0.3","0","true","0","19","false","true"
"2215","0","0.5","1","0.3","0","true","0","16","false","true"
"2217","0","0.5","1","0.3","0","true","0","14","false","true"
"2216","0","0.5","1","0.3","0","true","0","25","false","true"
"2219","0","0.5","1","0.3","0","true","0","17","false","true"
"2218","0","0.5","1","0.3","0","true","0","16","false","true"
"2220","0","0.5","1","0.3","0","true","0","15","false","true"
"2221","0","0.5","1","0.3","0","true","0","16","false","true"
"2222","0","0.5","1","0.3","0","true","0","12","false","true"
"2223","0","0.5","1","0.3","0","true","0","13","false","true"
"2225","0","0.5","1","0.3","0","true","0","12","false","true"
"2224","0","0.5","1","0.3","0","true","0","18","false","true"
"2226","0","0.5","1","0.3","0","true","0","21","false","true"
"2228","0","0.5","1","0.3","0","true","0","13","false","true"
"2229","0","0.5","1","0.3","0","true","0","16","false","true"
"2230","0","0.5","1","0.3","0","true","0","14","false","true"
"2227","0","0.5","1","0.3","0","true","0","26","false","true"
"2231","0","0.5","1","0.3","0","true","0","18","false","true"
"2232","0","0.5","1","0.3","0","true","0","15","false","true"
"2235","0","0.5","1","0.3","0","true","0","10","false","true"
"2233","0","0.5","1","0.3","0","true","0","19","false","true"
"2236","0","0.5","1","0.3","0","true","0","16","false","true"
"2237","0","0.5","1","0.3","0","true","0","13","false","true"
"2234","0","0.5","1","0.3","0","true","0","21","false","true"
"2240","0","0.5","1","0.3","0","true","0","15","false","true"
"2239","0","0.5","1","0.3","0","true","0","19","false","true"
"2238","0","0.5","1","0.3","0","true","0","27","false","true"
"2241","0","0.5","1","0.3","0","true","0","15","false","true"
"2243","0","0.5","1","0.3","0","true","0","13","false","true"
"2242","0","0.5","1","0.3","0","true","0","16","false","true"
"2244","0","0.5","1","0.3","0","true","0","14","false","true"
"2245","0","0.5","1","0.3","0","true","0","12","false","true"
"2247","0","0.5","1","0.3","0","true","0","11","false","true"
"2246","0","0.5","1","0.3","0","true","0","13","false","true"
"2248","0","0.5","1","0.3","0","true","0","17","false","true"
"2250","0","0.5","1","0.3","0","true","0","10","false","true"
"2251","0","0.5","1","0.3","0","true","0","20","false","true"
"2252","0","0.5","1","0.3","0","true","0","15","false","true"
"2253","0","0.5","1","0.3","0","true","0","16","false","true"
"2249","0","0.5","1","0.3","0","true","0","22","false","true"
"2254","0","0.5","1","0.3","0","true","0","15","false","true"
"2255","0","0.5","1","0.3","0","true","0","16","false","true"
"2259","0","0.5","1","0.3","0","true","0","17","false","true"
"2258","0","0.5","1","0.3","0","true","0","23","false","true"
"2257","0","0.5","1","0.3","0","true","0","16","false","true"
"2256","0","0.5","1","0.3","0","true","0","34","false","true"
"2261","0","0.5","1","0.3","0","true","0","11","false","true"
"2260","0","0.5","1","0.3","0","true","0","16","false","true"
"2262","0","0.5","1","0.3","0","true","0","12","false","true"
"2263","0","0.5","1","0.3","0","true","0","15","false","true"
"2264","0","0.5","1","0.3","0","true","0","18","false","true"
"2267","0","0.5","1","0.3","0","true","0","12","false","true"
"2265","0","0.5","1","0.3","0","true","0","23","false","true"
"2266","0","0.5","1","0.3","0","true","0","18","false","true"
"2268","0","0.5","1","0.3","0","true","0","17","false","true"
"2269","0","0.5","1","0.3","0","true","0","19","false","true"
"2272","0","0.5","1","0.3","0","true","0","17","false","true"
"2271","0","0.5","1","0.3","0","true","0","14","false","true"
"2270","0","0.5","1","0.3","0","true","0","26","false","true"
"2273","0","0.5","1","0.3","0","true","0","14","false","true"
"2274","0","0.5","1","0.3","0","true","0","13","false","true"
"2275","0","0.5","1","0.3","0","true","0","12","false","true"
"2276","0","0.5","1","0.3","0","true","0","22","false","true"
"2277","0","0.5","1","0.3","0","true","0","25","false","true"
"2280","0","0.5","1","0.3","0","true","0","13","false","true"
"2278","0","0.5","1","0.3","0","true","0","25","false","true"
"2279","0","0.5","1","0.3","0","true","0","13","false","true"
"2281","0","0.5","1","0.3","0","true","0","16","false","true"
"2283","0","0.5","1","0.3","0","true","0","12","false","true"
"2282","0","0.5","1","0.3","0","true","0","13","false","true"
"2285","0","0.5","1","0.3","0","true","0","21","false","true"
"2286","0","0.5","1","0.3","0","true","0","15","false","true"
"2287","0","0.5","1","0.3","0","true","0","20","false","true"
"2284","0","0.5","1","0.3","0","true","0","26","false","true"
"2289","0","0.5","1","0.3","0","true","0","12","false","true"
"2288","0","0.5","1","0.3","0","true","0","22","false","true"
"2292","0","0.5","1","0.3","0","true","0","12","false","true"
"2291","0","0.5","1","0.3","0","true","0","12","false","true"
"2290","0","0.5","1","0.3","0","true","0","26","false","true"
"2293","0","0.5","1","0.3","0","true","0","16","false","true"
"2294","0","0.5","1","0.3","0","true","0","17","false","true"
"2296","0","0.5","1","0.3","0","true","0","17","false","true"
"2297","0","0.5","1","0.3","0","true","0","15","false","true"
"2295","0","0.5","1","0.3","0","true","0","14","false","true"
"2298","0","0.5","1","0.3","0","true","0","18","false","true"
"2299","0","0.5","1","0.3","0","true","0","14","false","true"
"2300","0","0.5","1","0.3","0","true","0","15","false","true"
"2303","0","0.5","1","0.4","0","true","0","13","false","true"
"2302","0","0.5","1","0.4","0","true","0","16","false","true"
"2304","0","0.5","1","0.4","0","true","0","16","false","true"
"2301","0","0.5","1","0.4","0","true","0","22","false","true"
"2305","0","0.5","1","0.4","0","true","0","13","false","true"
"2306","0","0.5","1","0.4","0","true","0","14","false","true"
"2307","0","0.5","1","0.4","0","true","0","15","false","true"
"2310","0","0.5","1","0.4","0","true","0","16","false","true"
"2309","0","0.5","1","0.4","0","true","0","19","false","true"
"2311","0","0.5","1","0.4","0","true","0","14","false","true"
"2308","0","0.5","1","0.4","0","true","0","22","false","true"
"2312","0","0.5","1","0.4","0","true","0","18","false","true"
"2313","0","0.5","1","0.4","0","true","0","19","false","true"
"2314","0","0.5","1","0.4","0","true","0","20","false","true"
"2316","0","0.5","1","0.4","0","true","0","14","false","true"
"2315","0","0.5","1","0.4","0","true","0","16","false","true"
"2317","0","0.5","1","0.4","0","true","0","20","false","true"
"2318","0","0.5","1","0.4","0","true","0","16","false","true"
"2319","0","0.5","1","0.4","0","true","0","18","false","true"
"2321","0","0.5","1","0.4","0","true","0","19","false","true"
"2322","0","0.5","1","0.4","0","true","0","22","false","true"
"2320","0","0.5","1","0.4","0","true","0","19","false","true"
"2323","0","0.5","1","0.4","0","true","0","14","false","true"
"2327","0","0.5","1","0.4","0","true","0","15","false","true"
"2324","0","0.5","1","0.4","0","true","0","19","false","true"
"2325","0","0.5","1","0.4","0","true","0","20","false","true"
"2326","0","0.5","1","0.4","0","true","0","19","false","true"
"2329","0","0.5","1","0.4","0","true","0","16","false","true"
"2330","0","0.5","1","0.4","0","true","0","15","false","true"
"2328","0","0.5","1","0.4","0","true","0","19","false","true"
"2334","0","0.5","1","0.4","0","true","0","12","false","true"
"2332","0","0.5","1","0.4","0","true","0","19","false","true"
"2333","0","0.5","1","0.4","0","true","0","18","false","true"
"2331","0","0.5","1","0.4","0","true","0","20","false","true"
"2335","0","0.5","1","0.4","0","true","0","21","false","true"
"2336","0","0.5","1","0.4","0","true","0","19","false","true"
"2338","0","0.5","1","0.4","0","true","0","14","false","true"
"2337","0","0.5","1","0.4","0","true","0","29","false","true"
"2340","0","0.5","1","0.4","0","true","0","22","false","true"
"2341","0","0.5","1","0.4","0","true","0","12","false","true"
"2339","0","0.5","1","0.4","0","true","0","24","false","true"
"2342","0","0.5","1","0.4","0","true","0","22","false","true"
"2345","0","0.5","1","0.4","0","true","0","19","false","true"
"2343","0","0.5","1","0.4","0","true","0","24","false","true"
"2346","0","0.5","1","0.4","0","true","0","13","false","true"
"2344","0","0.5","1","0.4","0","true","0","16","false","true"
"2349","0","0.5","1","0.4","0","true","0","14","false","true"
"2347","0","0.5","1","0.4","0","true","0","18","false","true"
"2348","0","0.5","1","0.4","0","true","0","21","false","true"
"2351","0","0.5","1","0.4","0","true","0","13","false","true"
"2352","0","0.5","1","0.4","0","true","0","12","false","true"
"2350","0","0.5","1","0.4","0","true","0","17","false","true"
"2355","0","0.5","1","0.4","0","true","0","14","false","true"
"2354","0","0.5","1","0.4","0","true","0","19","false","true"
"2353","0","0.5","1","0.4","0","true","0","24","false","true"
"2356","0","0.5","1","0.4","0","true","0","18","false","true"
"2357","0","0.5","1","0.4","0","true","0","16","false","true"
"2358","0","0.5","1","0.4","0","true","0","18","false","true"
"2359","0","0.5","1","0.4","0","true","0","21","false","true"
"2361","0","0.5","1","0.4","0","true","0","20","false","true"
"2360","0","0.5","1","0.4","0","true","0","18","false","true"
"2362","0","0.5","1","0.4","0","true","0","24","false","true"
"2364","0","0.5","1","0.4","0","true","0","13","false","true"
"2363","0","0.5","1","0.4","0","true","0","27","false","true"
"2366","0","0.5","1","0.4","0","true","0","17","false","true"
"2367","0","0.5","1","0.4","0","true","0","19","false","true"
"2368","0","0.5","1","0.4","0","true","0","14","false","true"
"2365","0","0.5","1","0.4","0","true","0","22","false","true"
"2369","0","0.5","1","0.4","0","true","0","17","false","true"
"2371","0","0.5","1","0.4","0","true","0","16","false","true"
"2370","0","0.5","1","0.4","0","true","0","18","false","true"
"2372","0","0.5","1","0.4","0","true","0","17","false","true"
"2374","0","0.5","1","0.4","0","true","0","15","false","true"
"2373","0","0.5","1","0.4","0","true","0","20","false","true"
"2375","0","0.5","1","0.4","0","true","0","22","false","true"
"2378","0","0.5","1","0.4","0","true","0","15","false","true"
"2379","0","0.5","1","0.4","0","true","0","18","false","true"
"2380","0","0.5","1","0.4","0","true","0","15","false","true"
"2377","0","0.5","1","0.4","0","true","0","37","false","true"
"2381","0","0.5","1","0.4","0","true","0","15","false","true"
"2376","0","0.5","1","0.4","0","true","0","29","false","true"
"2382","0","0.5","1","0.4","0","true","0","19","false","true"
"2383","0","0.5","1","0.4","0","true","0","17","false","true"
"2384","0","0.5","1","0.4","0","true","0","18","false","true"
"2386","0","0.5","1","0.4","0","true","0","15","false","true"
"2387","0","0.5","1","0.4","0","true","0","18","false","true"
"2388","0","0.5","1","0.4","0","true","0","20","false","true"
"2389","0","0.5","1","0.4","0","true","0","16","false","true"
"2390","0","0.5","1","0.4","0","true","0","16","false","true"
"2391","0","0.5","1","0.4","0","true","0","14","false","true"
"2392","0","0.5","1","0.4","0","true","0","21","false","true"
"2393","0","0.5","1","0.4","0","true","0","15","false","true"
"2394","0","0.5","1","0.4","0","true","0","15","false","true"
"2395","0","0.5","1","0.4","0","true","0","17","false","true"
"2397","0","0.5","1","0.4","0","true","0","15","false","true"
"2396","0","0.5","1","0.4","0","true","0","21","false","true"
"2385","0","0.5","1","0.4","0","true","0","61","false","true"
"2399","0","0.5","1","0.4","0","true","0","17","false","true"
"2400","0","0.5","1","0.4","0","true","0","17","false","true"
"2401","0","0.5","1","0.5","0","true","0","17","false","true"
"2403","0","0.5","1","0.5","0","true","0","16","false","true"
"2402","0","0.5","1","0.5","0","true","0","18","false","true"
"2405","0","0.5","1","0.5","0","true","0","20","false","true"
"2406","0","0.5","1","0.5","0","true","0","21","false","true"
"2404","0","0.5","1","0.5","0","true","0","22","false","true"
"2407","0","0.5","1","0.5","0","true","0","20","false","true"
"2398","0","0.5","1","0.4","0","true","0","82","false","true"
"2411","0","0.5","1","0.5","0","true","0","17","false","true"
"2410","0","0.5","1","0.5","0","true","0","25","false","true"
"2408","0","0.5","1","0.5","0","true","0","48","false","true"
"2409","0","0.5","1","0.5","0","true","0","30","false","true"
"2413","0","0.5","1","0.5","0","true","0","17","false","true"
"2412","0","0.5","1","0.5","0","true","0","22","false","true"
"2414","0","0.5","1","0.5","0","true","0","20","false","true"
"2415","0","0.5","1","0.5","0","true","0","16","false","true"
